id,sentiment,kfold,lr_svd_pred
11647_2,0,0,0.66
12178_1,0,0,0.54
5933_2,0,0,0.3
9753_10,1,0,0.74
7604_9,1,0,0.75
621_1,0,0,0.16
6498_10,1,0,0.61
2150_4,0,0,0.45
5639_1,0,0,0.21
7321_10,1,0,0.82
5462_3,0,0,0.59
7403_8,1,0,0.63
5915_7,1,0,0.64
6783_7,1,0,0.69
2036_4,0,0,0.44
10116_10,1,0,0.68
9101_1,0,0,0.46
820_1,0,0,0.55
6712_2,0,0,0.28
8856_3,0,0,0.36
5975_8,1,0,0.68
10244_2,0,0,0.27
409_10,1,0,0.61
5651_1,0,0,0.39
12265_10,1,0,0.71
3437_8,1,0,0.5
825_1,0,0,0.36
2073_7,1,0,0.57
10279_3,0,0,0.45
2228_7,1,0,0.6
372_1,0,0,0.48
6839_10,1,0,0.54
3549_3,0,0,0.52
9998_4,0,0,0.23
5935_4,0,0,0.41
12216_8,1,0,0.77
225_2,0,0,0.29
3854_10,1,0,0.63
9687_9,1,0,0.65
9196_10,1,0,0.46
967_7,1,0,0.67
7553_10,1,0,0.51
9975_3,0,0,0.59
7783_1,0,0,0.42
2437_10,1,0,0.5
2530_2,0,0,0.54
10927_10,1,0,0.59
4111_2,0,0,0.25
5451_1,0,0,0.21
6501_10,1,0,0.6
2190_2,0,0,0.49
4783_4,0,0,0.4
2070_4,0,0,0.45
9751_7,1,0,0.39
5868_8,1,0,0.69
6708_10,1,0,0.28
8667_7,1,0,0.75
8804_4,0,0,0.43
4415_10,1,0,0.55
1011_2,0,0,0.17
9018_8,1,0,0.63
2415_10,1,0,0.65
4924_1,0,0,0.31
6388_4,0,0,0.21
5027_3,0,0,0.66
1939_1,0,0,0.41
8803_10,1,0,0.57
9054_9,1,0,0.8
9253_4,0,0,0.33
6330_1,0,0,0.32
2593_10,1,0,0.62
5037_10,1,0,0.61
11583_3,0,0,0.33
1290_2,0,0,0.26
6249_7,1,0,0.52
11555_2,0,0,0.26
12458_2,0,0,0.44
1250_10,1,0,0.69
4289_3,0,0,0.24
2888_10,1,0,0.71
281_10,1,0,0.67
9520_4,0,0,0.4
11266_10,1,0,0.58
11259_1,0,0,0.31
6174_10,1,0,0.53
7484_1,0,0,0.38
5261_3,0,0,0.4
2134_1,0,0,0.45
7560_1,0,0,0.48
3839_7,1,0,0.47
738_8,1,0,0.68
9122_1,0,0,0.39
8036_8,1,0,0.65
10070_3,0,0,0.69
12460_7,1,0,0.65
5834_4,0,0,0.45
7607_4,0,0,0.35
2730_9,1,0,0.61
8620_8,1,0,0.52
1330_9,1,0,0.82
5619_3,0,0,0.38
1771_2,0,0,0.42
11768_4,0,0,0.69
3389_7,1,0,0.59
1633_9,1,0,0.73
7729_4,0,0,0.7
7742_3,0,0,0.17
1371_8,1,0,0.79
10062_1,0,0,0.21
10514_3,0,0,0.25
3821_4,0,0,0.3
4529_8,1,0,0.71
8675_3,0,0,0.37
33_3,0,0,0.66
2573_10,1,0,0.58
2706_2,0,0,0.12
3845_7,1,0,0.5
7566_10,1,0,0.44
7234_8,1,0,0.61
104_10,1,0,0.41
4640_3,0,0,0.57
11744_9,1,0,0.7
1410_9,1,0,0.62
1276_1,0,0,0.13
10212_8,1,0,0.71
10688_9,1,0,0.64
4600_4,0,0,0.36
8785_1,0,0,0.4
6135_8,1,0,0.78
11354_10,1,0,0.57
8271_1,0,0,0.26
8672_8,1,0,0.53
5313_4,0,0,0.14
4355_1,0,0,0.48
10818_1,0,0,0.5
1819_9,1,0,0.86
5050_7,1,0,0.89
7918_10,1,0,0.53
3500_1,0,0,0.56
8654_9,1,0,0.87
2516_9,1,0,0.79
10734_4,0,0,0.38
1273_3,0,0,0.35
429_3,0,0,0.49
6717_7,1,0,0.58
10040_10,1,0,0.48
5858_8,1,0,0.73
10474_9,1,0,0.59
138_7,1,0,0.61
3397_4,0,0,0.39
2550_9,1,0,0.61
12431_1,0,0,0.17
37_3,0,0,0.32
5079_4,0,0,0.61
3510_4,0,0,0.27
6223_7,1,0,0.49
5174_10,1,0,0.58
8219_1,0,0,0.45
12170_8,1,0,0.52
10322_2,0,0,0.52
7921_1,0,0,0.47
11262_7,1,0,0.44
4760_1,0,0,0.64
7374_10,1,0,0.56
8950_4,0,0,0.5
7845_2,0,0,0.27
9453_1,0,0,0.5
7892_7,1,0,0.48
2856_10,1,0,0.75
4798_4,0,0,0.41
5936_3,0,0,0.59
11092_4,0,0,0.5
11949_8,1,0,0.6
843_1,0,0,0.6
8373_9,1,0,0.28
8309_3,0,0,0.55
12260_2,0,0,0.32
6116_8,1,0,0.37
1011_10,1,0,0.55
4442_9,1,0,0.44
9893_4,0,0,0.38
12411_7,1,0,0.62
4499_9,1,0,0.69
7275_8,1,0,0.36
10667_8,1,0,0.76
11127_3,0,0,0.5
9137_1,0,0,0.37
8259_1,0,0,0.43
10334_3,0,0,0.48
665_9,1,0,0.68
11668_3,0,0,0.52
8591_7,1,0,0.43
8098_3,0,0,0.41
425_10,1,0,0.82
2200_3,0,0,0.31
10944_1,0,0,0.14
7556_8,1,0,0.63
1546_8,1,0,0.63
4377_10,1,0,0.76
2628_3,0,0,0.44
872_9,1,0,0.51
7472_2,0,0,0.37
11632_7,1,0,0.46
11246_8,1,0,0.57
8539_8,1,0,0.73
5689_2,0,0,0.25
10968_1,0,0,0.26
11718_1,0,0,0.31
11682_1,0,0,0.33
9337_4,0,0,0.57
6096_1,0,0,0.33
3668_1,0,0,0.37
4898_3,0,0,0.42
2715_8,1,0,0.67
2749_10,1,0,0.61
12317_1,0,0,0.34
10511_1,0,0,0.19
2831_7,1,0,0.34
2466_3,0,0,0.59
2753_1,0,0,0.19
3051_2,0,0,0.4
12219_10,1,0,0.75
5545_2,0,0,0.39
10581_1,0,0,0.48
403_3,0,0,0.48
5426_10,1,0,0.54
10855_9,1,0,0.65
6076_4,0,0,0.48
10573_3,0,0,0.38
141_9,1,0,0.74
10759_4,0,0,0.37
7974_7,1,0,0.48
12285_10,1,0,0.76
3710_1,0,0,0.35
1888_8,1,0,0.74
842_1,0,0,0.39
2688_1,0,0,0.56
11066_8,1,0,0.45
11901_9,1,0,0.73
7981_10,1,0,0.89
6923_2,0,0,0.33
719_4,0,0,0.48
12065_7,1,0,0.62
7160_1,0,0,0.38
4195_9,1,0,0.53
2245_7,1,0,0.49
7687_1,0,0,0.23
1804_10,1,0,0.85
1423_2,0,0,0.49
5515_7,1,0,0.41
10649_4,0,0,0.48
11120_10,1,0,0.67
10156_10,1,0,0.57
6003_8,1,0,0.41
3438_10,1,0,0.58
935_4,0,0,0.35
2345_9,1,0,0.7
3910_10,1,0,0.73
9288_8,1,0,0.55
11672_10,1,0,0.68
11652_10,1,0,0.66
2302_1,0,0,0.55
2926_1,0,0,0.23
5883_10,1,0,0.62
7292_3,0,0,0.8
1706_3,0,0,0.21
5977_8,1,0,0.72
139_10,1,0,0.5
8260_9,1,0,0.43
7356_1,0,0,0.39
856_7,1,0,0.79
10767_10,1,0,0.67
6919_2,0,0,0.48
1203_4,0,0,0.55
7991_4,0,0,0.53
3383_1,0,0,0.59
4102_4,0,0,0.56
4056_4,0,0,0.61
8911_8,1,0,0.71
6057_9,1,0,0.7
7479_8,1,0,0.61
9665_10,1,0,0.89
5072_3,0,0,0.61
1481_2,0,0,0.23
9699_3,0,0,0.3
10197_1,0,0,0.24
9514_1,0,0,0.36
10506_1,0,0,0.39
6676_9,1,0,0.7
10345_7,1,0,0.6
4009_3,0,0,0.47
1944_1,0,0,0.48
8631_2,0,0,0.59
11084_4,0,0,0.45
12424_1,0,0,0.65
7742_8,1,0,0.52
7978_8,1,0,0.46
6765_9,1,0,0.74
8338_8,1,0,0.86
9716_1,0,0,0.29
7818_9,1,0,0.7
3658_1,0,0,0.37
8859_3,0,0,0.43
6984_1,0,0,0.42
9127_1,0,0,0.5
11401_1,0,0,0.34
12210_9,1,0,0.47
11992_10,1,0,0.79
4468_7,1,0,0.66
10628_1,0,0,0.36
1101_3,0,0,0.17
9597_10,1,0,0.77
2632_3,0,0,0.46
2627_9,1,0,0.43
8663_7,1,0,0.58
3017_7,1,0,0.83
1663_9,1,0,0.53
1185_8,1,0,0.62
456_10,1,0,0.48
11755_7,1,0,0.42
939_10,1,0,0.72
949_8,1,0,0.48
2292_2,0,0,0.58
879_8,1,0,0.57
9590_1,0,0,0.69
6699_8,1,0,0.64
9062_3,0,0,0.36
6651_10,1,0,0.75
10689_4,0,0,0.44
10768_1,0,0,0.14
3799_8,1,0,0.37
2592_3,0,0,0.42
3156_9,1,0,0.46
6441_1,0,0,0.71
5588_10,1,0,0.47
454_8,1,0,0.76
520_8,1,0,0.91
8487_10,1,0,0.77
4552_4,0,0,0.55
8829_9,1,0,0.41
3057_8,1,0,0.69
4500_10,1,0,0.86
5963_3,0,0,0.27
11919_7,1,0,0.79
6236_8,1,0,0.6
4972_9,1,0,0.7
5949_10,1,0,0.88
5966_3,0,0,0.74
5550_4,0,0,0.25
452_3,0,0,0.51
5717_9,1,0,0.57
6379_4,0,0,0.22
981_7,1,0,0.47
9647_10,1,0,0.64
3969_8,1,0,0.48
12062_4,0,0,0.41
10579_10,1,0,0.76
11506_8,1,0,0.59
7241_2,0,0,0.4
10759_9,1,0,0.75
3529_2,0,0,0.79
1098_2,0,0,0.44
4413_8,1,0,0.68
8924_10,1,0,0.63
2780_9,1,0,0.81
11180_3,0,0,0.47
11332_8,1,0,0.66
10079_1,0,0,0.42
4390_8,1,0,0.63
7182_10,1,0,0.62
11136_10,1,0,0.62
4363_8,1,0,0.51
7893_7,1,0,0.78
64_1,0,0,0.27
11860_10,1,0,0.84
1522_8,1,0,0.59
2022_4,0,0,0.54
4893_10,1,0,0.67
4039_2,0,0,0.52
11416_4,0,0,0.51
5349_4,0,0,0.36
6527_8,1,0,0.82
8011_1,0,0,0.29
12383_2,0,0,0.51
4145_1,0,0,0.29
8805_9,1,0,0.67
3685_8,1,0,0.51
10750_8,1,0,0.63
7716_4,0,0,0.37
4399_9,1,0,0.64
1428_1,0,0,0.43
10658_4,0,0,0.29
6168_10,1,0,0.58
4270_10,1,0,0.81
7033_3,0,0,0.38
12397_8,1,0,0.58
3519_3,0,0,0.15
5907_1,0,0,0.11
10492_1,0,0,0.64
126_1,0,0,0.24
857_1,0,0,0.36
9184_10,1,0,0.61
5279_8,1,0,0.78
5566_9,1,0,0.5
7573_9,1,0,0.63
11255_10,1,0,0.75
9954_8,1,0,0.65
324_1,0,0,0.33
8221_1,0,0,0.16
2322_2,0,0,0.61
7601_4,0,0,0.33
12341_7,1,0,0.45
4637_8,1,0,0.84
10040_2,0,0,0.26
9686_1,0,0,0.45
10577_10,1,0,0.79
1650_4,0,0,0.5
7999_1,0,0,0.27
5166_1,0,0,0.18
10136_2,0,0,0.36
8945_10,1,0,0.74
5638_4,0,0,0.54
4100_3,0,0,0.3
8949_7,1,0,0.8
4404_4,0,0,0.63
3104_2,0,0,0.55
11348_4,0,0,0.64
10459_2,0,0,0.42
6209_8,1,0,0.69
7604_1,0,0,0.32
8393_2,0,0,0.47
10685_3,0,0,0.35
9949_2,0,0,0.36
10890_2,0,0,0.2
10476_1,0,0,0.19
12408_7,1,0,0.74
2849_4,0,0,0.19
11794_2,0,0,0.33
8484_10,1,0,0.56
8917_7,1,0,0.66
4833_10,1,0,0.74
849_1,0,0,0.61
3831_4,0,0,0.4
523_1,0,0,0.51
11391_2,0,0,0.37
6242_8,1,0,0.48
8387_1,0,0,0.3
1615_8,1,0,0.75
8442_1,0,0,0.28
11646_10,1,0,0.63
681_9,1,0,0.73
5206_7,1,0,0.45
3369_4,0,0,0.36
7093_1,0,0,0.31
10849_1,0,0,0.27
10823_8,1,0,0.81
2906_1,0,0,0.34
3791_1,0,0,0.19
1902_4,0,0,0.3
7173_1,0,0,0.18
2668_1,0,0,0.23
1212_1,0,0,0.32
5920_9,1,0,0.9
11101_4,0,0,0.56
3534_10,1,0,0.7
11357_10,1,0,0.76
11538_1,0,0,0.27
11260_7,1,0,0.51
7085_3,0,0,0.54
8447_3,0,0,0.31
12485_8,1,0,0.72
6669_1,0,0,0.38
3515_4,0,0,0.5
5011_1,0,0,0.18
3545_4,0,0,0.3
6730_3,0,0,0.46
9310_1,0,0,0.45
322_10,1,0,0.44
4934_4,0,0,0.37
331_10,1,0,0.5
6741_1,0,0,0.3
5992_2,0,0,0.3
6755_7,1,0,0.71
677_8,1,0,0.61
1525_1,0,0,0.22
10627_1,0,0,0.64
5879_10,1,0,0.78
409_2,0,0,0.28
2293_7,1,0,0.63
11726_9,1,0,0.66
6551_9,1,0,0.62
3485_9,1,0,0.4
11664_9,1,0,0.8
10851_2,0,0,0.32
9035_4,0,0,0.33
12093_3,0,0,0.54
11511_1,0,0,0.21
3445_7,1,0,0.37
6819_8,1,0,0.61
5726_1,0,0,0.23
2194_3,0,0,0.29
8602_2,0,0,0.31
11561_4,0,0,0.33
7881_2,0,0,0.55
10644_8,1,0,0.66
9239_2,0,0,0.36
795_4,0,0,0.74
6557_3,0,0,0.28
9921_3,0,0,0.41
5034_7,1,0,0.69
10131_1,0,0,0.31
5082_7,1,0,0.52
5360_10,1,0,0.33
9208_1,0,0,0.47
2356_10,1,0,0.48
2748_8,1,0,0.62
6086_4,0,0,0.48
9232_8,1,0,0.62
833_8,1,0,0.52
3382_10,1,0,0.47
10766_7,1,0,0.6
10687_1,0,0,0.2
8734_1,0,0,0.3
9658_3,0,0,0.22
7689_10,1,0,0.72
2254_1,0,0,0.4
11843_10,1,0,0.67
5043_7,1,0,0.65
4257_10,1,0,0.71
4103_2,0,0,0.11
4244_1,0,0,0.28
11341_10,1,0,0.67
5469_4,0,0,0.4
2194_10,1,0,0.8
4255_4,0,0,0.29
5864_1,0,0,0.19
9907_7,1,0,0.39
1324_1,0,0,0.42
391_8,1,0,0.45
9810_7,1,0,0.52
6182_7,1,0,0.66
11651_10,1,0,0.69
5848_7,1,0,0.56
4991_2,0,0,0.2
7137_1,0,0,0.22
1968_4,0,0,0.15
11400_4,0,0,0.31
924_4,0,0,0.54
5871_9,1,0,0.83
10939_8,1,0,0.61
4195_3,0,0,0.42
5780_4,0,0,0.54
9339_10,1,0,0.71
6343_10,1,0,0.69
12241_4,0,0,0.22
767_3,0,0,0.41
11943_7,1,0,0.5
11232_10,1,0,0.61
4122_10,1,0,0.61
2537_4,0,0,0.52
7662_10,1,0,0.73
3279_8,1,0,0.44
1096_2,0,0,0.42
11540_2,0,0,0.21
12263_10,1,0,0.66
9999_3,0,0,0.38
6789_4,0,0,0.44
4026_9,1,0,0.75
5534_4,0,0,0.53
3290_1,0,0,0.52
192_2,0,0,0.43
8068_1,0,0,0.18
582_9,1,0,0.67
9269_1,0,0,0.18
7538_7,1,0,0.59
9355_7,1,0,0.77
2206_2,0,0,0.35
5218_4,0,0,0.31
4359_3,0,0,0.42
204_4,0,0,0.5
1986_10,1,0,0.74
4469_2,0,0,0.37
2665_10,1,0,0.74
8578_8,1,0,0.52
8165_3,0,0,0.31
6944_9,1,0,0.84
12284_7,1,0,0.44
7554_3,0,0,0.28
4227_10,1,0,0.66
2506_3,0,0,0.64
3571_1,0,0,0.45
3438_4,0,0,0.41
3127_9,1,0,0.9
10665_8,1,0,0.75
8378_1,0,0,0.17
4486_7,1,0,0.52
8903_7,1,0,0.57
6332_1,0,0,0.39
6532_4,0,0,0.43
6821_4,0,0,0.54
3199_2,0,0,0.68
4795_9,1,0,0.4
646_1,0,0,0.41
303_2,0,0,0.71
2167_10,1,0,0.47
5237_10,1,0,0.57
6418_1,0,0,0.42
145_10,1,0,0.58
7460_1,0,0,0.26
8929_8,1,0,0.67
7404_9,1,0,0.53
5295_1,0,0,0.55
10344_4,0,0,0.4
6597_9,1,0,0.57
7940_1,0,0,0.57
6395_9,1,0,0.72
7351_2,0,0,0.16
11699_10,1,0,0.52
1174_10,1,0,0.42
6884_4,0,0,0.68
10955_7,1,0,0.61
6001_7,1,0,0.79
1363_1,0,0,0.26
8708_8,1,0,0.59
12056_4,0,0,0.36
305_1,0,0,0.35
7822_1,0,0,0.31
6230_2,0,0,0.28
8961_2,0,0,0.34
611_10,1,0,0.41
6275_2,0,0,0.21
1055_10,1,0,0.59
12039_10,1,0,0.67
11002_1,0,0,0.34
8696_10,1,0,0.62
8509_7,1,0,0.58
2358_3,0,0,0.35
7804_10,1,0,0.69
6060_3,0,0,0.55
3239_3,0,0,0.25
345_4,0,0,0.17
12490_8,1,0,0.52
5047_3,0,0,0.35
2121_10,1,0,0.9
10513_7,1,0,0.6
8936_8,1,0,0.64
11238_7,1,0,0.64
3238_9,1,0,0.87
9610_4,0,0,0.52
4653_2,0,0,0.32
7913_10,1,0,0.51
6826_9,1,0,0.42
9488_10,1,0,0.67
5826_10,1,0,0.61
9521_10,1,0,0.58
7186_7,1,0,0.59
5388_2,0,0,0.19
11073_2,0,0,0.19
8718_4,0,0,0.6
3046_4,0,0,0.61
7215_7,1,0,0.56
12220_1,0,0,0.17
1647_1,0,0,0.21
1216_10,1,0,0.82
7634_2,0,0,0.32
7221_1,0,0,0.27
467_1,0,0,0.23
2746_4,0,0,0.63
10112_7,1,0,0.25
10353_9,1,0,0.53
4602_3,0,0,0.53
11172_1,0,0,0.44
5313_7,1,0,0.42
9577_1,0,0,0.22
5423_9,1,0,0.83
3643_1,0,0,0.32
223_9,1,0,0.74
8231_10,1,0,0.63
6386_1,0,0,0.43
6114_1,0,0,0.23
2439_8,1,0,0.5
7215_1,0,0,0.16
4132_1,0,0,0.58
7539_1,0,0,0.39
10009_9,1,0,0.63
6874_4,0,0,0.47
2383_1,0,0,0.33
10385_10,1,0,0.76
9168_4,0,0,0.39
6880_7,1,0,0.68
4362_2,0,0,0.21
11793_3,0,0,0.46
8675_8,1,0,0.64
9872_2,0,0,0.45
1281_10,1,0,0.49
10576_4,0,0,0.61
2468_10,1,0,0.46
7405_10,1,0,0.63
2492_10,1,0,0.59
3267_2,0,0,0.67
8927_3,0,0,0.39
3261_9,1,0,0.56
9206_3,0,0,0.74
10923_1,0,0,0.54
3010_1,0,0,0.29
10609_3,0,0,0.29
12067_9,1,0,0.74
9110_3,0,0,0.53
10404_4,0,0,0.31
10478_8,1,0,0.49
3431_10,1,0,0.67
9678_8,1,0,0.66
4253_10,1,0,0.59
1903_1,0,0,0.23
2958_1,0,0,0.42
235_10,1,0,0.73
9544_10,1,0,0.47
6245_10,1,0,0.45
2692_8,1,0,0.83
9372_9,1,0,0.3
11772_10,1,0,0.53
8373_1,0,0,0.54
3102_1,0,0,0.24
10894_8,1,0,0.5
4592_1,0,0,0.58
8753_8,1,0,0.67
5162_1,0,0,0.41
7806_10,1,0,0.61
8812_10,1,0,0.61
1466_10,1,0,0.46
3873_4,0,0,0.45
5495_8,1,0,0.71
9227_9,1,0,0.65
10663_4,0,0,0.42
2038_7,1,0,0.36
6530_4,0,0,0.65
8313_10,1,0,0.49
8080_8,1,0,0.37
11157_7,1,0,0.44
2203_8,1,0,0.86
6142_9,1,0,0.61
9034_10,1,0,0.62
1303_2,0,0,0.53
8239_10,1,0,0.74
1508_1,0,0,0.18
2297_4,0,0,0.51
5373_4,0,0,0.5
3221_3,0,0,0.46
11394_1,0,0,0.54
7417_2,0,0,0.39
1402_7,1,0,0.44
983_4,0,0,0.33
1122_7,1,0,0.57
3032_3,0,0,0.48
5521_1,0,0,0.53
474_7,1,0,0.68
2728_3,0,0,0.46
9299_3,0,0,0.25
7387_7,1,0,0.63
5964_8,1,0,0.61
4255_9,1,0,0.88
10017_4,0,0,0.51
10924_10,1,0,0.8
9871_7,1,0,0.71
9330_8,1,0,0.52
6454_2,0,0,0.34
7574_10,1,0,0.74
7014_10,1,0,0.77
3561_4,0,0,0.42
4757_4,0,0,0.65
11704_3,0,0,0.61
5865_9,1,0,0.67
7351_10,1,0,0.84
2162_10,1,0,0.7
8568_7,1,0,0.58
628_9,1,0,0.8
9920_7,1,0,0.59
2052_10,1,0,0.5
7017_9,1,0,0.43
8809_10,1,0,0.37
3029_1,0,0,0.13
9811_3,0,0,0.22
3846_10,1,0,0.58
3612_1,0,0,0.06
4537_8,1,0,0.51
1316_1,0,0,0.32
3140_7,1,0,0.41
2161_10,1,0,0.75
6922_8,1,0,0.79
11315_4,0,0,0.64
6150_3,0,0,0.25
704_10,1,0,0.56
9584_10,1,0,0.77
5873_1,0,0,0.16
7676_9,1,0,0.51
2543_10,1,0,0.67
121_4,0,0,0.32
1775_9,1,0,0.6
9694_4,0,0,0.77
3214_3,0,0,0.46
12071_8,1,0,0.71
2933_10,1,0,0.46
2899_10,1,0,0.68
8242_3,0,0,0.26
404_9,1,0,0.28
9570_2,0,0,0.22
4683_1,0,0,0.3
5509_3,0,0,0.45
2181_10,1,0,0.74
12245_1,0,0,0.69
965_4,0,0,0.54
11272_10,1,0,0.59
1333_10,1,0,0.68
11827_3,0,0,0.54
2440_1,0,0,0.39
819_10,1,0,0.75
4124_8,1,0,0.74
6905_1,0,0,0.18
2330_8,1,0,0.58
6893_10,1,0,0.66
3495_1,0,0,0.27
10086_7,1,0,0.61
1948_10,1,0,0.56
9391_2,0,0,0.41
11446_10,1,0,0.58
10241_1,0,0,0.23
10595_4,0,0,0.33
9501_2,0,0,0.5
10797_2,0,0,0.21
9652_7,1,0,0.49
132_9,1,0,0.79
9359_4,0,0,0.62
11684_3,0,0,0.34
7827_10,1,0,0.66
10724_8,1,0,0.6
2919_10,1,0,0.64
5899_3,0,0,0.35
4265_8,1,0,0.83
7711_3,0,0,0.44
4841_2,0,0,0.38
1780_1,0,0,0.4
11378_8,1,0,0.64
10333_8,1,0,0.59
5195_4,0,0,0.61
1687_1,0,0,0.21
3638_10,1,0,0.77
6589_4,0,0,0.43
858_8,1,0,0.4
6115_1,0,0,0.32
7059_3,0,0,0.38
5414_2,0,0,0.21
6119_9,1,0,0.46
10910_10,1,0,0.69
4823_7,1,0,0.55
9215_1,0,0,0.17
684_10,1,0,0.66
9456_1,0,0,0.41
12371_1,0,0,0.4
3532_1,0,0,0.36
4687_3,0,0,0.18
12445_9,1,0,0.49
7633_3,0,0,0.53
7399_10,1,0,0.69
12462_2,0,0,0.44
3483_2,0,0,0.41
10757_4,0,0,0.39
532_9,1,0,0.87
10909_10,1,0,0.77
7481_1,0,0,0.36
3876_8,1,0,0.73
1452_8,1,0,0.85
12251_9,1,0,0.53
9341_4,0,0,0.59
8130_10,1,0,0.38
2161_4,0,0,0.53
4350_2,0,0,0.41
6039_10,1,0,0.63
2071_4,0,0,0.49
2253_8,1,0,0.71
36_10,1,0,0.73
576_3,0,0,0.33
9822_10,1,0,0.55
3175_8,1,0,0.66
9772_1,0,0,0.24
1413_2,0,0,0.21
3537_10,1,0,0.64
2467_4,0,0,0.64
2135_8,1,0,0.73
6166_1,0,0,0.33
2584_1,0,0,0.37
6936_2,0,0,0.61
11336_7,1,0,0.4
11847_9,1,0,0.8
7295_2,0,0,0.43
1010_10,1,0,0.55
8585_4,0,0,0.51
4329_4,0,0,0.33
5962_4,0,0,0.23
9002_9,1,0,0.59
6404_8,1,0,0.81
1823_1,0,0,0.35
7800_1,0,0,0.33
2066_7,1,0,0.55
7464_10,1,0,0.63
6425_4,0,0,0.46
114_4,0,0,0.57
5224_10,1,0,0.17
3623_3,0,0,0.5
1617_8,1,0,0.78
2406_10,1,0,0.32
11318_9,1,0,0.71
4609_8,1,0,0.74
9063_2,0,0,0.47
11618_1,0,0,0.33
3298_10,1,0,0.55
5192_3,0,0,0.21
9833_2,0,0,0.49
3008_7,1,0,0.77
10236_1,0,0,0.31
4236_8,1,0,0.62
12228_1,0,0,0.35
95_3,0,0,0.36
8937_1,0,0,0.17
3107_3,0,0,0.15
755_10,1,0,0.67
8492_1,0,0,0.44
10843_1,0,0,0.27
9828_10,1,0,0.43
9915_8,1,0,0.46
9591_3,0,0,0.67
641_4,0,0,0.72
2449_1,0,0,0.59
3432_4,0,0,0.46
9153_1,0,0,0.27
5608_9,1,0,0.74
11866_8,1,0,0.58
4532_7,1,0,0.77
6906_8,1,0,0.66
4726_7,1,0,0.55
7707_4,0,0,0.23
4259_1,0,0,0.16
9426_10,1,0,0.62
3426_3,0,0,0.36
2277_10,1,0,0.7
8491_7,1,0,0.69
3863_1,0,0,0.31
5250_10,1,0,0.51
12455_4,0,0,0.56
8801_1,0,0,0.48
2113_3,0,0,0.55
11405_8,1,0,0.89
10201_3,0,0,0.46
9555_4,0,0,0.35
8778_8,1,0,0.68
10127_1,0,0,0.43
8667_3,0,0,0.45
5917_4,0,0,0.4
4120_1,0,0,0.24
2878_8,1,0,0.59
1575_1,0,0,0.24
12188_4,0,0,0.51
10970_3,0,0,0.28
10965_9,1,0,0.72
7036_4,0,0,0.43
9566_7,1,0,0.57
6800_1,0,0,0.34
6095_7,1,0,0.42
1070_8,1,0,0.66
9375_10,1,0,0.73
3748_1,0,0,0.49
4063_8,1,0,0.73
106_2,0,0,0.48
1786_7,1,0,0.59
10983_10,1,0,0.78
1931_1,0,0,0.43
2115_4,0,0,0.59
10897_1,0,0,0.33
7696_2,0,0,0.36
11621_4,0,0,0.25
2506_9,1,0,0.63
8600_8,1,0,0.3
7968_10,1,0,0.5
9905_2,0,0,0.63
3252_9,1,0,0.69
7537_1,0,0,0.25
824_3,0,0,0.22
10729_8,1,0,0.67
6342_10,1,0,0.75
8900_10,1,0,0.62
12290_10,1,0,0.64
1835_10,1,0,0.53
10471_2,0,0,0.13
6775_8,1,0,0.62
10702_1,0,0,0.19
7647_7,1,0,0.7
10328_4,0,0,0.5
10739_4,0,0,0.43
9711_4,0,0,0.62
918_2,0,0,0.71
12258_10,1,0,0.68
5451_8,1,0,0.69
1650_10,1,0,0.9
3539_1,0,0,0.41
9600_4,0,0,0.51
1580_1,0,0,0.65
8760_2,0,0,0.26
11386_4,0,0,0.43
400_2,0,0,0.21
6739_7,1,0,0.59
3898_10,1,0,0.56
11206_1,0,0,0.37
11486_8,1,0,0.53
2265_7,1,0,0.67
3451_8,1,0,0.4
11937_1,0,0,0.34
3081_2,0,0,0.23
7405_3,0,0,0.4
4585_2,0,0,0.41
1637_4,0,0,0.25
2700_10,1,0,0.61
3505_8,1,0,0.45
6647_2,0,0,0.24
6207_1,0,0,0.27
5117_2,0,0,0.33
3928_7,1,0,0.34
10746_10,1,0,0.38
4936_1,0,0,0.46
10081_9,1,0,0.68
8071_9,1,0,0.54
3685_3,0,0,0.4
2386_2,0,0,0.25
6186_1,0,0,0.51
2419_10,1,0,0.61
10927_1,0,0,0.58
7867_7,1,0,0.58
3677_3,0,0,0.4
302_4,0,0,0.53
5203_1,0,0,0.17
943_2,0,0,0.36
6433_3,0,0,0.77
5517_9,1,0,0.67
4380_1,0,0,0.2
7415_8,1,0,0.55
6594_1,0,0,0.25
7753_10,1,0,0.6
10287_4,0,0,0.53
920_1,0,0,0.15
7301_7,1,0,0.59
4556_8,1,0,0.8
8218_1,0,0,0.26
7864_8,1,0,0.53
9531_1,0,0,0.21
1501_7,1,0,0.7
1309_10,1,0,0.91
7157_4,0,0,0.47
11403_9,1,0,0.65
9092_7,1,0,0.77
2515_10,1,0,0.82
4830_9,1,0,0.85
3192_1,0,0,0.54
265_7,1,0,0.55
10166_2,0,0,0.32
6430_1,0,0,0.33
11713_10,1,0,0.58
3953_10,1,0,0.66
5546_7,1,0,0.62
7890_7,1,0,0.42
38_2,0,0,0.25
3195_10,1,0,0.4
6519_8,1,0,0.78
11375_2,0,0,0.35
4665_10,1,0,0.83
11782_1,0,0,0.16
1836_7,1,0,0.83
1962_10,1,0,0.6
5314_10,1,0,0.66
9573_8,1,0,0.63
7404_1,0,0,0.33
12316_4,0,0,0.48
11105_10,1,0,0.62
11415_8,1,0,0.62
10770_1,0,0,0.37
